Warning: The created OpenGL context does not fully meet the settings that were requested
Requested: version = 1.1 ; depth bits = 0 ; stencil bits = 0 ; AA level = 0 ; core = false ; debug = false ; sRGB = false
Created: version = 0.0 ; depth bits = 0 ; stencil bits = 0 ; AA level = 0 ; core = false ; debug = false ; sRGB = false
Setting vertical sync failed
magnitude;type;tk
24.7468;1;0.0029
24.7468;2;0.0029
0.00889746;0;0.0029
0.00889746;0;0.0029
0.00889746;1;0.0029
0.00889746;1;0.0029
2.06591;0;0.003
2.06591;0;0.003
2.06591;0;0.003
2.06591;1;0.003
2.06591;1;0.003
2.06591;2;0.003
2.08251;0;0.003
2.08251;0;0.003
2.08251;0;0.003
2.08251;1;0.003
2.08251;1;0.003
2.08251;2;0.003
2.14146;0;0.003
2.14146;0;0.003
2.14146;0;0.003
2.14146;1;0.003
2.14146;1;0.003
2.11053;0;0.003
2.11053;0;0.003
2.11053;0;0.003
2.11053;1;0.003
2.11053;1;0.003
25.1507;0;0.003
25.1507;0;0.003
25.1507;0;0.003
25.1507;0;0.003
25.1507;1;0.003
25.1507;2;0.003
25.8821;0;0.003
25.8821;0;0.003
25.8821;0;0.003
25.8821;0;0.003
25.8821;1;0.003
25.8821;2;0.003
0.0088983;0;0.003
0.0088983;0;0.003
0.0088983;0;0.003
0.0088983;1;0.003
0.0088983;1;0.003
2.06591;0;0.0031
2.06591;0;0.0031
2.06591;0;0.0031
2.06591;1;0.0031
2.06591;1;0.0031
2.06591;2;0.0031
2.08251;0;0.0031
2.08251;0;0.0031
2.08251;0;0.0031
2.08251;1;0.0031
2.08251;1;0.0031
2.08251;2;0.0031
2.14146;0;0.0031
2.14146;0;0.0031
2.14146;0;0.0031
2.14146;1;0.0031
2.14146;1;0.0031
2.14146;2;0.0031
2.11053;0;0.0031
2.11053;0;0.0031
2.11053;0;0.0031
2.11053;1;0.0031
2.11053;1;0.0031
26.3266;0;0.0031
26.3266;0;0.0031
26.3266;0;0.0031
26.3266;0;0.0031
26.3266;1;0.0031
26.3266;2;0.0031
27.0573;0;0.0031
27.0573;0;0.0031
27.0573;0;0.0031
27.0573;0;0.0031
27.0573;1;0.0031
27.0573;2;0.0031
0.00889913;0;0.0031
0.00889913;0;0.0031
0.00889913;0;0.0031
0.00889913;1;0.0031
0.00889913;1;0.0031
2.06591;0;0.0032
2.06591;0;0.0032
2.06591;0;0.0032
2.06591;1;0.0032
2.06591;1;0.0032
2.06591;2;0.0032
2.08251;0;0.0032
2.08251;0;0.0032
2.08251;0;0.0032
2.08251;1;0.0032
2.08251;1;0.0032
2.08251;2;0.0032
2.14146;0;0.0032
2.14146;0;0.0032
2.14146;0;0.0032
2.14146;1;0.0032
2.14146;1;0.0032
2.14146;2;0.0032
2.11053;0;0.0032
2.11053;0;0.0032
2.11053;0;0.0032
2.11053;1;0.0032
2.11053;1;0.0032
27.5422;0;0.0032
27.5422;0;0.0032
27.5422;0;0.0032
27.5422;0;0.0032
27.5422;1;0.0032
27.5422;2;0.0032
28.2723;0;0.0032
28.2723;0;0.0032
28.2723;0;0.0032
28.2723;0;0.0032
28.2723;1;0.0032
28.2723;2;0.0032
0.00889994;0;0.0032
0.00889994;0;0.0032
0.00889994;0;0.0032
0.00889994;1;0.0032
0.00889994;1;0.0032
2.06591;0;0.0033
2.06591;0;0.0033
2.06591;0;0.0033
2.06591;1;0.0033
2.06591;1;0.0033
2.06591;2;0.0033
2.08251;0;0.0033
2.08251;0;0.0033
2.08251;0;0.0033
2.08251;1;0.0033
2.08251;1;0.0033
2.08251;2;0.0033
2.14146;0;0.0033
2.14146;0;0.0033
2.14146;0;0.0033
2.14146;1;0.0033
2.14146;1;0.0033
2.14146;2;0.0033
2.11053;0;0.0033
2.11053;0;0.0033
2.11053;0;0.0033
2.11053;1;0.0033
2.11053;1;0.0033
28.7975;0;0.0033
28.7975;0;0.0033
28.7975;0;0.0033
28.7975;0;0.0033
28.7975;1;0.0033
28.7975;2;0.0033
29.5269;0;0.0033
29.5269;0;0.0033
29.5269;0;0.0033
29.5269;0;0.0033
29.5269;1;0.0033
29.5269;2;0.0033
0.00890075;0;0.0033
0.00890075;0;0.0033
0.00890075;0;0.0033
0.00890075;1;0.0033
0.00890075;1;0.0033
2.06591;0;0.0034
2.06591;0;0.0034
2.06591;0;0.0034
2.06591;1;0.0034
2.06591;1;0.0034
2.06591;2;0.0034
2.08251;0;0.0034
2.08251;0;0.0034
2.08251;0;0.0034
2.08251;1;0.0034
2.08251;1;0.0034
2.08251;2;0.0034
2.14146;0;0.0034
2.14146;0;0.0034
2.14146;0;0.0034
2.14146;1;0.0034
2.14146;1;0.0034
2.14146;2;0.0034
2.11053;0;0.0034
2.11053;0;0.0034
2.11053;0;0.0034
2.11053;1;0.0034
2.11053;1;0.0034
30.0923;0;0.0034
30.0923;0;0.0034
30.0923;0;0.0034
30.0923;0;0.0034
30.0923;1;0.0034
30.0923;2;0.0034
30.8211;0;0.0034
30.8211;0;0.0034
30.8211;0;0.0034
30.8211;0;0.0034
30.8211;1;0.0034
30.8211;2;0.0034
0.00890154;0;0.0034
0.00890154;0;0.0034
0.00890154;0;0.0034
0.00890154;1;0.0034
0.00890154;1;0.0034
2.06591;0;0.0035
2.06591;0;0.0035
2.06591;0;0.0035
2.06591;1;0.0035
2.06591;1;0.0035
2.06591;2;0.0035
2.08251;0;0.0035
2.08251;0;0.0035
2.08251;0;0.0035
2.08251;1;0.0035
2.08251;1;0.0035
2.08251;2;0.0035
2.14146;0;0.0035
2.14146;0;0.0035
2.14146;0;0.0035
2.14146;1;0.0035
2.14146;1;0.0035
2.14146;2;0.0035
2.11053;0;0.0035
2.11053;0;0.0035
2.11053;0;0.0035
2.11053;1;0.0035
2.11053;1;0.0035
31.4263;0;0.0035
31.4263;0;0.0035
31.4263;0;0.0035
31.4263;0;0.0035
31.4263;1;0.0035
31.4263;2;0.0035
32.1546;0;0.0035
32.1546;0;0.0035
32.1546;0;0.0035
32.1546;0;0.0035
32.1546;1;0.0035
32.1546;2;0.0035
0.00890233;0;0.0035
0.00890233;0;0.0035
0.00890233;0;0.0035
0.00890233;1;0.0035
0.00890233;1;0.0035
2.06591;0;0.0036
2.06591;0;0.0036
2.06591;0;0.0036
2.06591;1;0.0036
2.06591;1;0.0036
2.06591;2;0.0036
2.08251;0;0.0036
2.08251;0;0.0036
2.08251;0;0.0036
2.08251;1;0.0036
2.08251;1;0.0036
2.08251;2;0.0036
2.14146;0;0.0036
2.14146;0;0.0036
2.14146;0;0.0036
2.14146;1;0.0036
2.14146;1;0.0036
2.14146;2;0.0036
2.11053;0;0.0036
2.11053;0;0.0036
2.11053;0;0.0036
2.11053;1;0.0036
2.11053;1;0.0036
32.7996;0;0.0036
32.7996;0;0.0036
32.7996;0;0.0036
32.7996;0;0.0036
32.7996;1;0.0036
32.7996;2;0.0036
32.1546;0;0.0036
32.1546;0;0.0036
32.1546;0;0.0036
32.1546;0;0.0036
32.1546;1;0.0036
32.1546;2;0.0036
0.0089031;0;0.0036
0.0089031;0;0.0036
0.0089031;0;0.0036
0.0089031;1;0.0036
0.0089031;1;0.0036
2.06591;0;0.0037
2.06591;0;0.0037
2.06591;0;0.0037
2.06591;1;0.0037
2.06591;1;0.0037
2.06591;2;0.0037
2.08251;0;0.0037
2.08251;0;0.0037
2.08251;0;0.0037
2.08251;1;0.0037
2.08251;1;0.0037
2.08251;2;0.0037
2.14146;0;0.0037
2.14146;0;0.0037
2.14146;0;0.0037
2.14146;1;0.0037
2.14146;1;0.0037
2.14146;2;0.0037
2.11053;0;0.0037
2.11053;0;0.0037
2.11053;0;0.0037
2.11053;1;0.0037
2.11053;1;0.0037
32.7996;0;0.0037
32.7996;0;0.0037
32.7996;0;0.0037
32.7996;0;0.0037
32.7996;1;0.0037
32.7996;2;0.0037
32.1546;0;0.0037
32.1546;0;0.0037
32.1546;0;0.0037
32.1546;0;0.0037
32.1546;1;0.0037
32.1546;2;0.0037
0.00890385;0;0.0037
0.00890385;0;0.0037
0.00890385;0;0.0037
0.00890385;1;0.0037
0.00890385;1;0.0037
2.06591;0;0.0038
2.06591;0;0.0038
2.06591;0;0.0038
2.06591;1;0.0038
2.06591;1;0.0038
2.06591;2;0.0038
2.08251;0;0.0038
2.08251;0;0.0038
2.08251;0;0.0038
2.08251;1;0.0038
2.08251;1;0.0038
2.08251;2;0.0038
2.14146;0;0.0038
2.14146;0;0.0038
2.14146;0;0.0038
2.14146;1;0.0038
2.14146;1;0.0038
2.14146;2;0.0038
2.11053;0;0.0038
2.11053;0;0.0038
2.11053;0;0.0038
2.11053;1;0.0038
2.11053;1;0.0038
32.7996;0;0.0038
32.7996;0;0.0038
32.7996;0;0.0038
32.7996;0;0.0038
32.7996;1;0.0038
32.7996;2;0.0038
32.1546;0;0.0038
32.1546;0;0.0038
32.1546;0;0.0038
32.1546;0;0.0038
32.1546;1;0.0038
32.1546;2;0.0038
0.0089046;0;0.0038
0.0089046;0;0.0038
0.0089046;0;0.0038
0.0089046;1;0.0038
0.0089046;1;0.0038
2.06591;0;0.0039
2.06591;0;0.0039
2.06591;0;0.0039
2.06591;1;0.0039
2.06591;1;0.0039
2.06591;2;0.0039
2.08251;0;0.0039
2.08251;0;0.0039
2.08251;0;0.0039
2.08251;1;0.0039
2.08251;1;0.0039
2.08251;2;0.0039
2.14146;0;0.0039
2.14146;0;0.0039
2.14146;0;0.0039
2.14146;1;0.0039
2.14146;1;0.0039
2.14146;2;0.0039
2.11053;0;0.0039
2.11053;0;0.0039
2.11053;0;0.0039
2.11053;1;0.0039
2.11053;1;0.0039
32.7996;0;0.0039
32.7996;0;0.0039
32.7996;0;0.0039
32.7996;0;0.0039
32.7996;1;0.0039
32.7996;2;0.0039
32.1546;0;0.0039
32.1546;0;0.0039
32.1546;0;0.0039
32.1546;0;0.0039
32.1546;1;0.0039
32.1546;2;0.0039
0.00890534;0;0.0039
0.00890534;0;0.0039
0.00890534;0;0.0039
0.00890534;1;0.0039
0.00890534;1;0.0039
2.06591;0;0.004
2.06591;0;0.004
2.06591;0;0.004
2.06591;1;0.004
2.06591;1;0.004
2.06591;2;0.004
2.08251;0;0.004
2.08251;0;0.004
2.08251;0;0.004
2.08251;1;0.004
2.08251;1;0.004
2.08251;2;0.004
2.14146;0;0.004
2.14146;0;0.004
2.14146;0;0.004
2.14146;1;0.004
2.14146;1;0.004
2.14146;2;0.004
2.11053;0;0.004
2.11053;0;0.004
2.11053;0;0.004
2.11053;1;0.004
2.11053;1;0.004
32.7996;0;0.004
32.7996;0;0.004
32.7996;0;0.004
32.7996;0;0.004
32.7996;1;0.004
32.7996;2;0.004
32.1546;0;0.004
32.1546;0;0.004
32.1546;0;0.004
32.1546;0;0.004
32.1546;1;0.004
32.1546;2;0.004
0.00890606;0;0.004
0.00890606;0;0.004
0.00890606;0;0.004
0.00890606;1;0.004
0.00890606;1;0.004
2.06591;0;0.0041
2.06591;0;0.0041
2.06591;0;0.0041
2.06591;1;0.0041
2.06591;1;0.0041
2.06591;2;0.0041
2.08251;0;0.0041
2.08251;0;0.0041
2.08251;0;0.0041
2.08251;1;0.0041
2.08251;1;0.0041
2.08251;2;0.0041
2.14146;0;0.0041
2.14146;0;0.0041
2.14146;0;0.0041
2.14146;1;0.0041
2.14146;1;0.0041
2.14146;2;0.0041
2.11053;0;0.0041
2.11053;0;0.0041
2.11053;0;0.0041
2.11053;1;0.0041
2.11053;1;0.0041
32.7996;0;0.0041
32.7996;0;0.0041
32.7996;0;0.0041
32.7996;0;0.0041
32.7996;1;0.0041
32.7996;2;0.0041
32.1546;0;0.0041
32.1546;0;0.0041
32.1546;0;0.0041
32.1546;0;0.0041
32.1546;1;0.0041
32.1546;2;0.0041
0.00890677;0;0.0041
0.00890677;0;0.0041
0.00890677;0;0.0041
0.00890677;1;0.0041
0.00890677;1;0.0041
2.06591;0;0.0042
2.06591;0;0.0042
2.06591;0;0.0042
2.06591;1;0.0042
2.06591;1;0.0042
2.06591;2;0.0042
2.08251;0;0.0042
2.08251;0;0.0042
2.08251;0;0.0042
2.08251;1;0.0042
2.08251;1;0.0042
2.08251;2;0.0042
2.14146;0;0.0042
2.14146;0;0.0042
2.14146;0;0.0042
2.14146;1;0.0042
2.14146;1;0.0042
2.14146;2;0.0042
2.11053;0;0.0042
2.11053;0;0.0042
2.11053;0;0.0042
2.11053;1;0.0042
2.11053;1;0.0042
32.7996;0;0.0042
32.7996;0;0.0042
32.7996;0;0.0042
32.7996;0;0.0042
32.7996;1;0.0042
32.7996;2;0.0042
32.1546;0;0.0042
32.1546;0;0.0042
32.1546;0;0.0042
32.1546;0;0.0042
32.1546;1;0.0042
32.1546;2;0.0042
0.00890747;0;0.0042
0.00890747;0;0.0042
0.00890747;0;0.0042
0.00890747;1;0.0042
0.00890747;1;0.0042
2.06591;0;0.0043
2.06591;0;0.0043
2.06591;0;0.0043
2.06591;1;0.0043
2.06591;1;0.0043
2.06591;2;0.0043
2.08251;0;0.0043
2.08251;0;0.0043
2.08251;0;0.0043
2.08251;1;0.0043
2.08251;1;0.0043
2.08251;2;0.0043
2.14146;0;0.0043
2.14146;0;0.0043
2.14146;0;0.0043
2.14146;1;0.0043
2.14146;1;0.0043
2.14146;2;0.0043
2.11053;0;0.0043
2.11053;0;0.0043
2.11053;0;0.0043
2.11053;1;0.0043
2.11053;1;0.0043
32.7996;0;0.0043
32.7996;0;0.0043
32.7996;0;0.0043
32.7996;0;0.0043
32.7996;1;0.0043
32.7996;2;0.0043
32.1546;0;0.0043
32.1546;0;0.0043
32.1546;0;0.0043
32.1546;0;0.0043
32.1546;1;0.0043
32.1546;2;0.0043
0.00890816;0;0.0043
0.00890816;0;0.0043
0.00890816;0;0.0043
0.00890816;1;0.0043
0.00890816;1;0.0043
2.06591;0;0.0044
2.06591;0;0.0044
2.06591;0;0.0044
2.06591;1;0.0044
2.06591;1;0.0044
2.06591;2;0.0044
2.08251;0;0.0044
2.08251;0;0.0044
2.08251;0;0.0044
2.08251;1;0.0044
2.08251;1;0.0044
2.08251;2;0.0044
2.14146;0;0.0044
2.14146;0;0.0044
2.14146;0;0.0044
2.14146;1;0.0044
2.14146;1;0.0044
2.14146;2;0.0044
2.11053;0;0.0044
2.11053;0;0.0044
2.11053;0;0.0044
2.11053;1;0.0044
2.11053;1;0.0044
32.7996;0;0.0044
32.7996;0;0.0044
32.7996;0;0.0044
32.7996;0;0.0044
32.7996;1;0.0044
32.7996;2;0.0044
32.1546;0;0.0044
32.1546;0;0.0044
32.1546;0;0.0044
32.1546;0;0.0044
32.1546;1;0.0044
32.1546;2;0.0044
0.00890884;0;0.0044
0.00890884;0;0.0044
0.00890884;0;0.0044
0.00890884;1;0.0044
0.00890884;1;0.0044
2.06591;0;0.0045
2.06591;0;0.0045
2.06591;0;0.0045
2.06591;1;0.0045
2.06591;1;0.0045
2.06591;2;0.0045
2.08251;0;0.0045
2.08251;0;0.0045
2.08251;0;0.0045
2.08251;1;0.0045
2.08251;1;0.0045
2.08251;2;0.0045
2.14146;0;0.0045
2.14146;0;0.0045
2.14146;0;0.0045
2.14146;1;0.0045
2.14146;1;0.0045
2.14146;2;0.0045
2.11053;0;0.0045
2.11053;0;0.0045
2.11053;0;0.0045
2.11053;1;0.0045
2.11053;1;0.0045
32.7996;0;0.0045
32.7996;0;0.0045
32.7996;0;0.0045
32.7996;0;0.0045
32.7996;1;0.0045
32.7996;2;0.0045
32.1546;0;0.0045
32.1546;0;0.0045
32.1546;0;0.0045
32.1546;0;0.0045
32.1546;1;0.0045
32.1546;2;0.0045
0.00890951;0;0.0045
0.00890951;0;0.0045
0.00890951;0;0.0045
0.00890951;1;0.0045
0.00890951;1;0.0045
2.06591;0;0.0046
2.06591;0;0.0046
2.06591;0;0.0046
2.06591;1;0.0046
2.06591;1;0.0046
2.06591;2;0.0046
2.08251;0;0.0046
2.08251;0;0.0046
2.08251;0;0.0046
2.08251;1;0.0046
2.08251;1;0.0046
2.08251;2;0.0046
2.14146;0;0.0046
2.14146;0;0.0046
2.14146;0;0.0046
2.14146;1;0.0046
2.14146;1;0.0046
2.14146;2;0.0046
2.11053;0;0.0046
2.11053;0;0.0046
2.11053;0;0.0046
2.11053;1;0.0046
2.11053;1;0.0046
32.7996;0;0.0046
32.7996;0;0.0046
32.7996;0;0.0046
32.7996;0;0.0046
32.7996;1;0.0046
32.7996;2;0.0046
32.1546;0;0.0046
32.1546;0;0.0046
32.1546;0;0.0046
32.1546;0;0.0046
32.1546;1;0.0046
32.1546;2;0.0046
0.00891016;0;0.0046
0.00891016;0;0.0046
0.00891016;0;0.0046
0.00891016;1;0.0046
0.00891016;1;0.0046
2.06591;0;0.0047
2.06591;0;0.0047
2.06591;0;0.0047
2.06591;1;0.0047
2.06591;1;0.0047
2.06591;2;0.0047
2.08251;0;0.0047
2.08251;0;0.0047
2.08251;0;0.0047
2.08251;1;0.0047
2.08251;1;0.0047
2.08251;2;0.0047
2.14146;0;0.0047
2.14146;0;0.0047
2.14146;0;0.0047
2.14146;1;0.0047
2.14146;1;0.0047
2.14146;2;0.0047
2.11053;0;0.0047
2.11053;0;0.0047
2.11053;0;0.0047
2.11053;1;0.0047
2.11053;1;0.0047
31.6554;0;0.0047
31.6554;0;0.0047
31.6554;0;0.0047
31.6554;0;0.0047
31.6554;1;0.0047
31.6554;2;0.0047
30.889;0;0.0047
30.889;0;0.0047
30.889;0;0.0047
30.889;0;0.0047
30.889;1;0.0047
30.889;2;0.0047
0.0089108;0;0.0047
0.0089108;0;0.0047
0.0089108;0;0.0047
0.0089108;1;0.0047
0.0089108;1;0.0047
2.06591;0;0.0048
2.06591;0;0.0048
2.06591;0;0.0048
2.06591;1;0.0048
2.06591;1;0.0048
2.06591;2;0.0048
2.08251;0;0.0048
2.08251;0;0.0048
2.08251;0;0.0048
2.08251;1;0.0048
2.08251;1;0.0048
2.08251;2;0.0048
2.14146;0;0.0048
2.14146;0;0.0048
2.14146;0;0.0048
2.14146;1;0.0048
2.14146;1;0.0048
2.14146;2;0.0048
2.11053;0;0.0048
2.11053;0;0.0048
2.11053;0;0.0048
2.11053;1;0.0048
2.11053;1;0.0048
30.5125;0;0.0048
30.5125;0;0.0048
30.5125;0;0.0048
30.5125;0;0.0048
30.5125;1;0.0048
30.5125;2;0.0048
29.6427;0;0.0048
29.6427;0;0.0048
29.6427;0;0.0048
29.6427;0;0.0048
29.6427;1;0.0048
29.6427;2;0.0048
0.00891143;0;0.0048
0.00891143;0;0.0048
0.00891143;0;0.0048
0.00891143;1;0.0048
0.00891143;1;0.0048
2.06591;0;0.0049
2.06591;0;0.0049
2.06591;0;0.0049
2.06591;1;0.0049
2.06591;1;0.0049
2.06591;2;0.0049
2.08251;0;0.0049
2.08251;0;0.0049
2.08251;0;0.0049
2.08251;1;0.0049
2.08251;1;0.0049
2.08251;2;0.0049
2.14146;0;0.0049
2.14146;0;0.0049
2.14146;0;0.0049
2.14146;1;0.0049
2.14146;1;0.0049
2.14146;2;0.0049
2.11053;0;0.0049
2.11053;0;0.0049
2.11053;0;0.0049
2.11053;1;0.0049
2.11053;1;0.0049
29.3764;0;0.0049
29.3764;0;0.0049
29.3764;0;0.0049
29.3764;0;0.0049
29.3764;1;0.0049
29.3764;2;0.0049
28.4261;0;0.0049
28.4261;0;0.0049
28.4261;0;0.0049
28.4261;0;0.0049
28.4261;1;0.0049
28.4261;2;0.0049
0.00891205;0;0.0049
0.00891205;0;0.0049
0.00891205;0;0.0049
0.00891205;1;0.0049
0.00891205;1;0.0049
2.06591;0;0.005
2.06591;0;0.005
2.06591;0;0.005
2.06591;1;0.005
2.06591;1;0.005
2.06591;2;0.005
2.08251;0;0.005
2.08251;0;0.005
2.08251;0;0.005
2.08251;1;0.005
2.08251;1;0.005
2.08251;2;0.005
2.14146;0;0.005
2.14146;0;0.005
2.14146;0;0.005
2.14146;1;0.005
2.14146;1;0.005
2.14146;2;0.005
2.11053;0;0.005
2.11053;0;0.005
2.11053;0;0.005
2.11053;1;0.005
2.11053;1;0.005
28.2535;0;0.005
28.2535;0;0.005
28.2535;0;0.005
28.2535;0;0.005
28.2535;1;0.005
28.2535;2;0.005
26.8536;0;0.005
26.8536;0;0.005
26.8536;0;0.005
26.8536;0;0.005
26.8536;1;0.005
26.8536;2;0.005
0.00891266;0;0.005
0.00891266;0;0.005
0.00891266;0;0.005
0.00891266;1;0.005
0.00891266;1;0.005
2.06591;0;0.0051
2.06591;0;0.0051
2.06591;0;0.0051
2.06591;1;0.0051
2.06591;1;0.0051
2.06591;2;0.0051
2.08251;0;0.0051
2.08251;0;0.0051
2.08251;0;0.0051
2.08251;1;0.0051
2.08251;1;0.0051
2.08251;2;0.0051
2.14146;0;0.0051
2.14146;0;0.0051
2.14146;0;0.0051
2.14146;1;0.0051
2.14146;1;0.0051
2.14146;2;0.0051
2.11053;0;0.0051
2.11053;0;0.0051
2.11053;0;0.0051
2.11053;1;0.0051
2.11053;1;0.0051
27.1513;0;0.0051
27.1513;0;0.0051
27.1513;0;0.0051
27.1513;0;0.0051
27.1513;1;0.0051
27.1513;2;0.0051
25.2473;0;0.0051
25.2473;0;0.0051
25.2473;0;0.0051
25.2473;0;0.0051
25.2473;1;0.0051
25.2473;2;0.0051
0.00891326;0;0.0051
0.00891326;0;0.0051
0.00891326;0;0.0051
0.00891326;1;0.0051
0.00891326;1;0.0051
2.06591;0;0.0052
2.06591;0;0.0052
2.06591;0;0.0052
2.06591;1;0.0052
2.06591;1;0.0052
2.06591;2;0.0052
2.08251;0;0.0052
2.08251;0;0.0052
2.08251;0;0.0052
2.08251;1;0.0052
2.08251;1;0.0052
2.08251;2;0.0052
2.14146;0;0.0052
2.14146;0;0.0052
2.14146;0;0.0052
2.14146;1;0.0052
2.14146;1;0.0052
2.14146;2;0.0052
2.11053;0;0.0052
2.11053;0;0.0052
2.11053;0;0.0052
2.11053;1;0.0052
2.11053;1;0.0052
26.0789;0;0.0052
26.0789;0;0.0052
26.0789;0;0.0052
26.0789;0;0.0052
26.0789;1;0.0052
26.0789;2;0.0052
23.6075;0;0.0052
23.6075;0;0.0052
23.6075;0;0.0052
23.6075;0;0.0052
23.6075;1;0.0052
23.6075;2;0.0052
0.00891384;0;0.0052
0.00891384;0;0.0052
0.00891384;0;0.0052
0.00891384;1;0.0052
0.00891384;1;0.0052
2.06591;0;0.0053
2.06591;0;0.0053
2.06591;0;0.0053
2.06591;1;0.0053
2.06591;1;0.0053
2.06591;2;0.0053
2.08251;0;0.0053
2.08251;0;0.0053
2.08251;0;0.0053
2.08251;1;0.0053
2.08251;1;0.0053
2.08251;2;0.0053
2.14146;0;0.0053
2.14146;0;0.0053
2.14146;0;0.0053
2.14146;1;0.0053
2.14146;1;0.0053
2.14146;2;0.0053
2.11053;0;0.0053
2.11053;0;0.0053
2.11053;0;0.0053
2.11053;1;0.0053
2.11053;1;0.0053
25.0469;0;0.0053
25.0469;0;0.0053
25.0469;0;0.0053
25.0469;0;0.0053
25.0469;1;0.0053
25.0469;2;0.0053
21.9346;0;0.0053
21.9346;0;0.0053
21.9346;0;0.0053
21.9346;0;0.0053
21.9346;1;0.0053
21.9346;2;0.0053
0.00891441;0;0.0053
0.00891441;0;0.0053
0.00891441;0;0.0053
0.00891441;1;0.0053
0.00891441;1;0.0053
2.06591;0;0.0054
2.06591;0;0.0054
2.06591;0;0.0054
2.06591;1;0.0054
2.06591;1;0.0054
2.06591;2;0.0054
2.08251;0;0.0054
2.08251;0;0.0054
2.08251;0;0.0054
2.08251;1;0.0054
2.08251;1;0.0054
2.08251;2;0.0054
2.14146;0;0.0054
2.14146;0;0.0054
2.14146;0;0.0054
2.14146;1;0.0054
2.14146;1;0.0054
2.14146;2;0.0054
2.11053;0;0.0054
2.11053;0;0.0054
2.11053;0;0.0054
2.11053;1;0.0054
2.11053;1;0.0054
23.0101;0;0.0054
23.0101;0;0.0054
23.0101;0;0.0054
23.0101;0;0.0054
23.0101;1;0.0054
23.0101;2;0.0054
18.4599;0;0.0054
18.4599;0;0.0054
18.4599;0;0.0054
18.4599;0;0.0054
18.4599;1;0.0054
18.4599;2;0.0054
0.00891497;0;0.0054
0.00891497;0;0.0054
0.00891497;0;0.0054
0.00891497;1;0.0054
0.00891497;1;0.0054
2.06591;0;0.0055
2.06591;0;0.0055
2.06591;0;0.0055
2.06591;1;0.0055
2.06591;1;0.0055
2.06591;2;0.0055
2.08251;0;0.0055
2.08251;0;0.0055
2.08251;0;0.0055
2.08251;1;0.0055
2.08251;1;0.0055
2.08251;2;0.0055
2.14146;0;0.0055
2.14146;0;0.0055
2.14146;0;0.0055
2.14146;1;0.0055
2.14146;1;0.0055
2.14146;2;0.0055
2.11053;0;0.0055
2.11053;0;0.0055
2.11053;0;0.0055
2.11053;1;0.0055
2.11053;1;0.0055
19.4381;0;0.0055
19.4381;0;0.0055
19.4381;0;0.0055
19.4381;0;0.0055
19.4381;1;0.0055
19.4381;2;0.0055
14.9154;0;0.0055
14.9154;0;0.0055
14.9154;0;0.0055
14.9154;0;0.0055
14.9154;1;0.0055
14.9154;2;0.0055
0.00891552;0;0.0055
0.00891552;0;0.0055
0.00891552;0;0.0055
0.00891552;1;0.0055
0.00891552;1;0.0055
2.06591;0;0.0056
2.06591;0;0.0056
2.06591;0;0.0056
2.06591;1;0.0056
2.06591;1;0.0056
2.06591;2;0.0056
2.08251;0;0.0056
2.08251;0;0.0056
2.08251;0;0.0056
2.08251;1;0.0056
2.08251;1;0.0056
2.08251;2;0.0056
2.14146;0;0.0056
2.14146;0;0.0056
2.14146;0;0.0056
2.14146;1;0.0056
2.14146;1;0.0056
2.14146;2;0.0056
2.11053;0;0.0056
2.11053;0;0.0056
2.11053;0;0.0056
2.11053;1;0.0056
2.11053;1;0.0056
15.8612;0;0.0056
15.8612;0;0.0056
15.8612;0;0.0056
15.8612;0;0.0056
15.8612;1;0.0056
15.8612;2;0.0056
11.3014;0;0.0056
11.3014;0;0.0056
11.3014;0;0.0056
11.3014;0;0.0056
11.3014;1;0.0056
11.3014;2;0.0056
0.00891606;0;0.0056
0.00891606;0;0.0056
0.00891606;0;0.0056
0.00891606;1;0.0056
0.00891606;1;0.0056
2.06591;0;0.0057
2.06591;0;0.0057
2.06591;0;0.0057
2.06591;1;0.0057
2.06591;1;0.0057
2.06591;2;0.0057
2.08251;0;0.0057
2.08251;0;0.0057
2.08251;0;0.0057
2.08251;1;0.0057
2.08251;1;0.0057
2.08251;2;0.0057
2.14146;0;0.0057
2.14146;0;0.0057
2.14146;0;0.0057
2.14146;1;0.0057
2.14146;1;0.0057
2.14146;2;0.0057
2.11053;0;0.0057
2.11053;0;0.0057
2.11053;0;0.0057
2.11053;1;0.0057
2.11053;1;0.0057
12.3436;0;0.0057
12.3436;0;0.0057
12.3436;0;0.0057
12.3436;0;0.0057
12.3436;1;0.0057
12.3436;2;0.0057
7.61856;0;0.0057
7.61856;0;0.0057
7.61856;0;0.0057
7.61856;0;0.0057
7.61856;1;0.0057
7.61856;2;0.0057
0.00891658;0;0.0057
0.00891658;0;0.0057
0.00891658;0;0.0057
0.00891658;1;0.0057
0.00891658;1;0.0057
2.06591;0;0.0058
2.06591;0;0.0058
2.06591;0;0.0058
2.06591;1;0.0058
2.06591;1;0.0058
2.06591;2;0.0058
2.08251;0;0.0058
2.08251;0;0.0058
2.08251;0;0.0058
2.08251;1;0.0058
2.08251;1;0.0058
2.08251;2;0.0058
2.14146;0;0.0058
2.14146;0;0.0058
2.14146;0;0.0058
2.14146;1;0.0058
2.14146;1;0.0058
2.14146;2;0.0058
2.11053;0;0.0058
2.11053;0;0.0058
2.11053;0;0.0058
2.11053;1;0.0058
2.11053;1;0.0058
9.05104;0;0.0058
9.05104;0;0.0058
9.05104;0;0.0058
